Frame,t1_pitch,t1_yaw,t1_roll
134,13.321042782685536,8.798677591429891,2.1725805570661025
135,15.350880816435899,8.930499215326064,2.0970730092222607
136,17.515590858482337,8.946787918205318,2.174068672038911
137,19.93755917914942,9.221181375937697,2.17808974442538
138,21.673655519646097,8.99024603842355,2.1812930696392523
139,23.79940113181867,8.919234969608967,2.139994010037216
140,24.757661953252924,9.006203061865069,2.005382016437347
141,24.825037988869386,7.670058017843936,1.8664331942948982
142,25.779478783730145,6.730785312278628,1.8535358415060637
143,26.34337173963429,7.798077821094162,1.926049153800793
144,27.511685927509888,8.514974530327015,2.0718669281870463
145,27.21586493184997,8.433534061070125,1.8901776052191472
146,26.173679237584043,7.860353817228683,1.9804269602478122
147,26.765786455049128,7.862140332477816,1.8754013024506933
148,27.42998234714686,9.567827079599104,2.0406391806807296
149,26.035767801695386,9.107269807120414,2.134398973807531
150,25.72409017072125,9.294964183326426,2.1819917216288016
151,24.040118862869157,9.714714492921063,2.4222130665380432
152,23.101224578961958,10.756446542331885,2.5866779000625306
153,21.40316471830551,10.987649920481145,2.496047928971134
154,19.279537558190295,11.256031225086804,2.6654717947574285
155,15.444377589751209,11.406081303233474,2.665843592490583
156,12.529417953407748,11.175930333530323,2.5781249761206326
157,6.242059243911948,10.761058995936606,2.5443479391286985
158,-0.650210103345917,10.643925800154149,2.523780832409918
159,-7.3043363240913965,10.053010524867936,2.5409304452350185
160,-13.750679557382359,9.291289989765069,2.5009356885647507
161,-18.786736648150146,9.990155926678542,2.6085330279193326
162,-21.064673340048767,10.844722634367516,2.666975319695779
163,-22.435447607229634,13.110088731044835,2.854503288059524
164,-22.80864792683198,14.912576903442456,2.9768183170888913
165,-23.602742191739775,16.326262954089035,3.0764542636638974
166,-24.899031749422587,16.75008430965774,3.1288109896919134
167,-25.93021077203719,17.04997386575185,3.108999507907913
168,-25.769688090956194,17.4995826125639,3.12421296046245
169,-26.666557467620947,17.483135660270467,3.1174818040454433
170,-27.294265490095412,17.421233257508494,3.084307901998864
171,-27.07392216224033,16.557704324315885,3.0466056554545604
172,-27.80073706113254,15.00887908593055,2.968299497547843
173,-25.786883167902133,14.239798389978542,2.8914800254507713
174,-25.98718611474523,13.962732466467843,2.881233548860524
175,-25.851383602735435,14.201021321288513,2.879509318566384
176,-23.670083116093554,12.473563968711417,2.7137460096496375
177,-21.928586664240846,10.863829030128846,2.579581729653838
178,-19.899605945620763,9.196192928249559,2.4427941487667613
179,-16.360630746493282,7.983520969959754,2.2806963993504095
180,-12.552391401159543,7.63487191385858,2.2034379917766347
181,-6.219469458710824,7.504278352479463,2.1264715514383976
182,-1.2925501828515928,6.63779030787531,1.9884968450044607
183,4.634743610659495,6.338109090097166,1.9313997680163169
184,8.138143918843024,6.593128025888901,2.005290357889426
185,13.592353391053154,7.248893890474073,1.9853330035526262
186,16.319491401955904,7.707173284116223,1.9283935020827323
187,19.25964129940826,8.246233957923312,2.0861838574888583
188,18.241600238645926,7.712255849172747,1.8945505843533486
189,21.36196665535994,7.878313666003001,1.9631188508158255
190,22.495135315774476,7.987931893085861,1.9609247144319375
191,23.393920875874837,7.216476530227134,1.6983499623312772
192,25.495869630310793,7.119169475506982,2.035573389818707
193,26.284654018641536,6.952072535585637,1.8849981912039067
194,26.894143239390964,8.423361332891833,2.0230232938575496
195,24.6215679158248,6.61679233439083,1.713455678964756
196,24.706889299939565,7.292584123425514,1.9139215977350668
197,23.59190826573297,8.264486361012674,2.1526846318606423
198,22.1648367704577,8.106125987894202,2.149187302431347
199,23.121790502081843,8.959074735305165,2.1578181928113733
200,22.15891189854511,9.637340853571288,2.2238830300280745
201,20.203847916069503,9.959523029968523,2.3804432842324834
202,17.93096646548925,9.551870776973052,2.336916547897999
203,13.72221725054481,9.653646318609827,2.3255772593849717
204,10.426601316664861,9.382421266145363,2.3185281495320123
205,4.630867102192963,9.930827004243096,2.2665338568190574
206,-1.150102187728577,9.975279707675325,2.47039694365219
207,-6.352467003975715,10.160732835085952,2.5256636303009246
208,-11.061775391594924,10.02716172426358,2.4987425764212476
209,-14.764283571443656,10.901018752830005,2.604482839971976
210,-16.45079321553627,11.142510675901171,2.6202084914950823
211,-18.2052830271292,11.416047097323416,2.636842877260002
212,-19.66946858276309,11.058132511586741,2.6548381049724856
213,-21.83101279177069,12.388097044093758,2.790379939076812
214,-23.573007304797407,13.612367851129703,2.8795625175926522
215,-23.492512354042223,15.36951620344734,2.9963798999435696
216,-26.026535531578187,16.106279162496254,3.0731054193713505
217,-26.598555515153052,16.639601264287105,3.098770951478741
218,-28.119877903080162,17.063774509275877,3.10975337442851
219,-27.45013342766986,16.504805014309984,3.042728593851402
220,-27.390033748543576,16.161688544578105,3.0117329900441754
221,-26.56987676971199,15.913401559629603,2.9911492272948608
222,-28.553621326905603,15.57043498857475,3.053431388031353
223,-28.046300389198787,15.244929869660739,3.023459359288157
224,-27.675980112545826,14.661040615715942,2.984556533603356
225,-26.491226652271354,14.168914414602366,2.916016128545445
226,-26.464046519923542,13.745358736313092,2.8870546749978514
227,-26.43015703811029,13.73406777197745,2.908627616257317
228,-24.538045649792593,12.832086708181512,2.804467974392196
229,-22.792981849388056,11.683518232697322,2.692848918499766
230,-20.581389623883066,10.632286876520801,2.6193956844617943
231,-18.401347535863348,9.50371783383196,2.529778047743518
232,-16.224868378325116,9.021704664480637,2.4525254874032467
233,-12.386634768506962,8.15483727629007,2.2910432702255106
234,-6.0642886721384155,8.334713962596682,2.227775071636671
235,-2.437923691746834,8.262308081220539,2.1288715505217097
236,2.9382670785951324,8.588595152759538,2.12428536252277
237,7.754130718455315,9.25543162567669,2.1312243601986576
238,12.040468358278831,9.647383701305609,2.2546809704022905
239,13.710721644588299,9.56849322118003,2.1222455122511468
240,14.965202961843342,9.011899162229867,1.984022441289244
241,16.340430011023365,8.981935812686064,2.0108873852990077
242,20.655262340743644,9.41293083427772,2.0870416024011296
243,21.03461318559057,8.76924720468606,1.8825950403181275
244,22.8585750704707,8.728588063958492,2.067677216990034
245,22.74132870454779,8.693350468065066,1.7901130756948145
246,23.695383247072144,9.097788249885392,2.263193710961898
247,25.391889159039653,8.726704521665024,2.124283557036377
248,25.563359151171625,8.198706364807913,2.0459938001051525
249,25.73395547002081,8.949017260581531,1.998067924955878
250,25.62115105137215,8.78498508391525,2.045863587636716
251,24.67585723906247,9.185436426281814,2.1036898583869044
252,24.175410910228685,8.95888034471381,2.094333217182554
253,24.030859609180485,9.381178790601268,2.267366532090441
254,23.357535127679395,10.264625318398272,2.4065563820099833
255,21.80978681289587,9.782438296569396,2.1778717317017398
256,20.203627406152435,10.072982542350596,2.2934651098470424
257,16.07028927310824,9.878620142364003,2.1449603745207853
258,12.154870475799965,9.498679889464062,2.1716661533456243
259,6.863315791256546,9.924130564954435,2.15873956662838
260,0.19007856818700178,10.429671975828638,2.296380307696321
261,-3.3224955711872304,10.365310476427597,2.330398857843437
262,-6.127178679773857,10.214511771507889,2.322714960775599
263,-9.774031968463875,9.753808136314756,2.4003884078353113
264,-11.49253498527217,10.337973836515467,2.5036389436644986
265,-15.215744121743121,10.340076646477675,2.5117699744067865
266,-17.64956847777966,10.544929474651914,2.544980150755841
267,-20.547940741052948,11.758341169733646,2.6941183042335752
268,-22.550493234267915,12.521371306012602,2.7331601820897165
269,-23.344677568464068,12.957958531766275,2.7668143707423014
270,-23.381738694418566,12.82305342626196,2.748810650236374
271,-25.778862122267395,12.815100574136816,2.760104194281751
272,-25.689124507138757,12.970256336461212,2.783418850082329
273,-25.946715771921667,11.950462357742953,2.726803316400957
274,-25.69286729910704,11.60144133070834,2.7092640304129474
275,-24.835196814359723,11.433030500900085,2.7143510965904563
276,-23.793914994549834,11.207673541396868,2.675118129889497
277,-23.173406747551585,10.852788746528311,2.630813496747908
278,-23.533904855287467,11.117652835426474,2.6304821804531837
279,-22.849649921914324,10.771032146369636,2.635214925256735
280,-21.74228178845941,11.78747003053012,2.66315918749521
281,-21.54630794319213,10.879571327250266,2.5987000883209914
282,-19.272879085539092,10.746802223518818,2.6237694955782116
283,-17.188172991309887,9.950586893359052,2.532251770913902
284,-13.851383244356368,9.95123446416464,2.503187401588593
285,-11.373503437541315,9.69417477383142,2.4482667990843026
286,-7.4691439014654675,8.769454179612733,2.3062089059647444
287,-4.039002652548273,8.550575213304878,2.2544196662074363
288,-1.5288273501945655,8.542082380956577,2.2051586502824234
289,2.9552444900576695,8.764247117035648,2.1714034721995934
290,8.568332412045333,9.553386910749717,2.243770237765708
291,10.66512850266114,10.15009226517601,2.386253768182957
292,12.429118984052844,9.883957931005497,2.292610995245329
293,15.067905027098595,10.058277364367262,2.1859412596255967
294,17.558631208492162,10.291468766998165,2.1834093178521012
295,19.87426043662531,10.943429949150621,2.282857421580065
296,21.84710349473969,10.545077282686739,2.2096236487157803
297,21.765877024982547,10.956816977390215,2.20411225420422
298,22.350648641714514,10.369206654385723,2.1391128176687215
299,21.523376190451206,9.691772612785147,2.0433414804436287
300,23.237461464667938,9.418263948114497,2.1102470688943824
301,24.500281096512857,10.425037394392554,2.1941983102545857
302,24.81678590916748,10.085257237745884,2.2052149395865093
303,25.023140791209915,10.397866763761021,2.3245822542513115
304,24.373047306845283,11.42416349815028,2.508430012309354
305,25.11229702610733,11.146983304078098,2.505848934731807
306,22.247889485935286,11.633337371886105,2.32629078777021
307,22.732776795304613,11.251099698999772,2.4353006785303672
308,21.132351604311616,11.420325614874132,2.4304873943471725
309,21.75218192513773,11.298166896265586,2.4374578332055297
